Nazwisko_aktualne,Liczba
ZYCHMA,56
ZYL,56
ZYLKA,56
ŻEGLARSKI,56
ŻEMŁO,56
ŻYNGIEL,56
ŻYROMSKI,56
AFFELDT,55
AIVAZOV,55
AKIN,55
AKULENKO,55
ALTMAJER,55
ANISZCZYK,55
ANTOCHOWSKI,55
ANZULEWICZ,55
ARIF,55
ARTYSIEWICZ,55
ASATRYAN,55
ASTAPOVICH,55
BADAJ,55
BAILEY,55
BAKHUR,55
BANDURKA,55
BANDYCH,55
BARASZKIEWICZ,55
BARCISZEWSKI,55
BARDEGA,55
BARDOWSKI,55
BARSKYI,55
BARYLO,55
BAYRAM,55
BAZAL,55
BEGIERT,55
BEHAL,55
BEKSIAK,55
BENNETT,55
BERAK,55
BERGOLC,55
BIAŁORUDZKI,55
BIANEK,55
BIAS,55
BILAŃSKI,55
BLACK,55
BLASK,55
BOBOSHKO,55
BODZAN,55
BOGOBOWICZ,55
BOIKIV,55
BOŁKA,55
BOŁZAN,55
BONCZAR,55
BORKOWY,55
BRELIŃSKI,55
BRONIK,55
BUBLIK,55
BYCHKO,55
BYSTRANOWSKI,55
CAPANDA,55
CEP,55
CHAPLYHIN,55
CHARUTA,55
CHINALSKI,55
CHORNOUS,55
CHRISTOPH,55
CHWALUK,55
CHWIAŁKIEWICZ,55
CIĄŻKOWSKI,55
CIEPAŁOWICZ,55
CIEPIEL,55
CIUPKE,55
CONER,55
CUPOK,55
CYRYCH,55
CZASNOJĆ,55
CZEKAJEWSKI,55
CZERBNIAK,55
CZERWONOGRODZKI,55
CZYŻNIEJEWSKI,55
ÇALIŞKAN,55
ÇETIN,55
DACYK,55
DAMAZ,55
DAMBOŃ,55
DAMĘTKA,55
DANYLIAK,55
DASHDAMIROV,55
DATSYK,55
DELMANOWICZ,55
DESIATNYK,55
DĘBOWIEC,55
DIATLOV,55
DODOT,55
DOLIGAŁA,55
DOŁGOWSKI,55
DOŁHUN,55
DONIEK,55
DOROŚ,55
DRUŻBICKI,55
DUCZMALEWSKI,55
DUCZMAN,55
DUNAJCZAN,55
DURAU,55
DWORNICZEK,55
DWURZNIK,55
DYBKO,55
DYJECIŃSKI,55
DYKSY,55
DZBANUSZEK,55
DZIADYKIEWICZ,55
DZIATKO,55
DZIĄBKOWSKI,55
DZIEŁAKOWSKI,55
DZIERGA,55
DZIUBANOWSKI,55
DZIUROK,55
EGEMAN,55
EJMOCKI,55
EJSMOND,55
ERIKSSON,55
ESZER,55
EZMAN,55
FAJCZYK,55
FARBISZ,55
FERLEWICZ,55
FIGLAREK,55
FIGLON,55
FILUBA,55
FIRSIUK,55
FISENKO,55
FOBKE,55
FRANUSZKIEWICZ,55
FUCZKO,55
FUSIŃSKI,55
GAŁAJDA,55
GANITA,55
GAST,55
GEMBAŁA,55
GĘŚLOWSKI,55
GIEBIEŃ,55
GIEDROWICZ,55
GINCEL,55
GLUSHCHENKO,55
GŁADZIK,55
GNIŁA,55
GODOJ,55
GOGUA,55
GOŁĘBIEWICZ,55
GOTÓWKO,55
GOTTSCHLING,55
GOTTWALD,55
GOZDYRA,55
GÓRAJCZYK,55
GÓROWICZ,55
GRAŻUL,55
GRĄDZIELEWSKI,55
GRĘDZICKI,55
GRONDALSKI,55
GRUSS,55
GRZECHULSKI,55
GUDZIK,55
GULATOWSKI,55
GULCZEWSKI,55
GUSTOF,55
GUTOWICZ,55
GUTWIŃSKI,55
HỒ,55
HACHLICA,55
HAGEN,55
HAJBOS,55
HALAICHUK,55
HALETSKYI,55
HAMOT,55
HANAJ,55
HANIACZYK,55
HANSZ,55
HARAŚNY,55
HARLEJCZYK,55
HASANLI,55
HAURYLIUK,55
HEĆKO,55
HEIGELMANN,55
HEORHIIEV,55
HEYDA,55
HOŁODNIUK,55
HORODYSKYI,55
HORYN,55
HOSSEN,55
HOVORUN,55
HOXHA,55
HRABSKI,55
HUCULAK,55
HUDKOV,55
HUDZENKO,55
HULEVICH,55
HUMBLA,55
HUNT,55
HYNOWSKI,55
HYSZKO,55
IGNEROWICZ,55
IGNOR,55
IMBURSKI,55
ITCZAK,55
IVAKHIV,55
IWANISIK,55
IZHYK,55
JABŁCZYK,55
JABŁUSZEWSKI,55
JACHNIAK,55
JAEGER,55
JAKUBOSZCZAK,55
JANJGAVA,55
JANKOSZ,55
JANYSZEK,55
JARMARCZYK,55
JARZINA,55
JASYK,55
JELESZUK,55
JENCZEWSKI,55
JENDERNALIK,55
JEŻEWICZ,55
JĘDREK,55
JOSAN,55
JOWIK,55
JUSIEWICZ,55
KAJDANEK,55
KAJTANIAK,55
KAKULIA,55
KALITYŃSKI,55
KAMASA,55
KAMINIECKI,55
KANDERSKI,55
KAPUSTYNSKYI,55
KARAPETIAN,55
KARPIARZ,55
KARULSKI,55
KASA,55
KASIOR,55
KASZLEJ,55
KAZIRODEK,55
KAŹMIEROWICZ,55
KERNYTSKYI,55
KHORUNZHYI,55
KIEDRZYNEK,55
KIELAŃSKI,55
KIROV,55
KISH,55
KISZKURNO,55
KIWILSZA,55
KLEJSA,55
KLINDER,55
KNEBLEWSKI,55
KO,55
KOBRYŚ,55
KOCIUGA,55
KOGOWSKI,55
KOLODZIEJ,55
KOŁASIŃSKI,55
KONIUKH,55
KONIUSHENKO,55
KONWISARZ,55
KOPYTYŃSKI,55
KORBOLEWSKI,55
KORNIEWICZ,55
KOROBCZUK,55
KOROLEV,55
KOROTUN,55
KORUCH,55
KOSIORSKI,55
KOSNOWICZ,55
KOSOK,55
KOSONÓG,55
KOŚCIEJ,55
KOTZ,55
KOWTUN,55
KOZIEL,55
KOZYK,55
KRANKIEWICZ,55
KRASNIUK,55
KRĘGIELSKI,55
KROCZYK,55
KROTOV,55
KRUMPLEWSKI,55
KRUTII,55
KRYG,55
KRZELOWSKI,55
KRZYWAŹNIA,55
KRZYWORĄCZKA,55
KRZYWOSZYŃSKI,55
KRZYŻKOWIAK,55
KUBINKA,55
KUCHCICKI,55
KUCZWALSKI,55
KULANEK,55
KULAZIŃSKI,55
KULS,55
KUMANOWSKI,55
KURZEMPA,55
KUSHNARENKO,55
KUSHNAROV,55
KUŚNIERKIEWICZ,55
KUZICKI,55
LABICKI,55
LAMBRECHT,55
LAVRYNOVYCH,55
LAVRYSHYN,55
LECKO,55
LEJNERT,55
LEJZA,55
LEMPKE,55
LENIARTEK,55
LEONIEC,55
LESZAK,55
LEVKOVSKYI,55
LIASHOK,55
LIBOSKA,55
LUKIANCHENKO,55
ŁACZEK,55
ŁAKSA,55
ŁANOWSKI,55
ŁOBANOWSKI,55
MACHOWINA,55
MADEŃSKI,55
MADYCKI,55
MAJERKIEWICZ,55
MAKUS,55
MALICZOWSKI,55
MANTIUK,55
MARCU,55
MARESZ,55
MARO,55
MARTOFEL,55
MARTYNAU,55
MARTYSHCHUK,55
MASHTALIR,55
MASNYK,55
MAŚ,55
MATROSOV,55
MĄCIOR,55
MĄDROSZYK,55
MĄDZELEWSKI,55
MEDWEDIUK,55
MELIŃSKI,55
MIATKOWSKI,55
MIELECHOWICZ,55
MIELIMĄKA,55
MIKKE,55
MILCAREK,55
MIROWICZ,55
MISAN,55
MISZTALEWSKI,55
MITASZKA,55
MNATSAKANYAN,55
MOKLIAK,55
MORAŚ,55
MORTEL,55
MOSKALCHUK,55
MOSKOVCHENKO,55
MOSZAK,55
MRUKOWICZ,55
MUSIICHUK,55
MUSIOL,55
MUSZAŃSKI,55
MUSZCZYŃSKI,55
MYROSHNICHENKO,55
MYTSKO,55
NAJECHALSKI,55
NASS,55
NAZAROWICZ,55
NEGRU,55
NIEBOROWSKI,55
NIEORA,55
NIKISZ,55
NISZCZOTA,55
NOWATKIEWICZ,55
NYKYFOROV,55
OCHOT,55
OCZKI,55
OGRABISZ,55
OKOŁOWSKI,55
OLEARCZUK,55
OLEKSIICHUK,55
OPIŃSKI,55
OSIPA,55
OSMOLIŃSKI,55
OTOLA,55
PACHUTKO,55
PADYJASEK,55
PAHL,55
PAKOSIŃSKI,55
PANIKOWSKI,55
PARFIANOWICZ,55
PARSHYN,55
PAŹDZIORNY,55
PEJTA,55
PĘDZIERSKI,55
PĘSZYŃSKI,55
PIEKUNKO,55
PIJACZYŃSKI,55
PIJAJKO,55
PIKALSKI,55
PILEK,55
PINKER,55
PLAKHTII,55
PLATO,55
PŁONKOWSKI,55
POCZEKAJŁO,55
PODBORNY,55
PODZIELNY,55
POLARZ,55
POLSKYI,55
POLTORAK,55
PORKHUN,55
POTKAJ,55
POTWARDOWSKI,55
PRAŻYŃSKI,55
PROKHORCHUK,55
PRZEZDZIĘK,55
PRZYBYSIAK,55
PSTRZOCH,55
PSZCZEL,55
PSZENNIAK,55
PULTYN,55
PUSZER,55
PYSARCHUK,55
PYŻEWSKI,55
RABIN,55
RADYSH,55
RAJCZYKOWSKI,55
RAPCZEWSKI,55
REBRYK,55
REDDIG,55
REDZIAK,55
REIKOWSKI,55
REMBIAŁKOWSKI,55
RENIEC,55
RETTIG,55
RICHARDS,55
ROBACKI,55
ROCZNIK,55
ROHALSKYI,55
ROZA,55
ROŻEŃSKI,55
RUBETS,55
RUDYCH,55
RUMPCA,55
RUPRECHT,55
RUSYNIAK,55
RYNAS,55
RYSZCZYŃSKI,55
RZESZEWSKI,55
SAFIAŃSKI,55
SAKAŁUS,55
SALNIK,55
SALWIERAK,55
SAŁADONIS,55
SAPIEŻKO,55
SATTOROV,55
SAVINOV,55
SĄSAŁA,55
SENCHYSHYN,55
SENETRA,55
SENTKIEWICZ,55
SENYSHYN,55
SEPEŁOWSKI,55
SHERSHNOV,55
SHULIAR,55
SIBILAK,55
SIDELNYK,55
SIEGER,55
SIELEZIN,55
SIURDA,55
SIZOV,55
SKRĘTOWICZ,55
SKRYPAK,55
SKRZYPIK,55
SŁAWCZYK,55
SMARUL,55
SMARZOCH,55
SOBIESZCZAK,55
SPASÓWKA,55
STANOK,55
STARSZEWSKI,55
STASISZYN,55
STEINDOR,55
STOPARCZYK,55
STORMA,55
STRELCHUK,55
STRYCHAREK,55
STRZAŁKO,55
STRZEWICZEK,55
SULTONOV,55
SURMIK,55
SVIRIDOV,55
SWĘDRZYŃSKI,55
SYBIDŁO,55
SYLENKO,55
SYMONCHUK,55
SYNCERZ,55
SYRYTCZYK,55
SZADOWSKI,55
SZATYBEŁKO,55
SZCZODRUCH,55
SZELECH,55
SZEREDA,55
SZMAGLIK,55
SZMYGIEL,55
SZORTYKA,55
SZPAJER,55
SZUFA,55
SZULAWSKI,55
SZUWART,55
SZWALBE,55
SZYLKIEWICZ,55
SZYMECZEK,55
ŚCIESIEK,55
ŚCIGA,55
ŚLICZNIAK,55
ŚLOZOWSKI,55
ŚWIRYDZIUK,55
ŚWITLIK,55
ŚWIZDOR,55
TAMAKA,55
TANKIELUN,55
TARCZ,55
TREMBACH,55
TRISHCH,55
TRUCH,55
TRUNK,55
TRUSOV,55
TRUŚCIŃSKI,55
TRZAJNA,55
TSYBENKO,55
TURBAKIEWICZ,55
TUZINKIEWICZ,55
TWARDYGROSZ,55
TWOROWSKI,55
TYMIEC,55
TYSHKOVETS,55
TYSLER,55
TYWANEK,55
ULLRICH,55
ULMA,55
UMERLE,55
UNTON,55
VABISHCHEVICH,55
VASKIVSKYI,55
VASKOVSKYI,55
VEREMIIENKO,55
VERHELES,55
VOLOKHOV,55
VYKHRYSTIUK,55
VYTVYTSKYI,55
WABIA,55
WAGAN,55
WALD,55
WAŃCZURA,55
WARESIAK,55
WECHTEROWICZ,55
WEGNERSKI,55
WICZOŁEK,55
WIELICZKA,55
WILLNER,55
WITTMANN,55
WŁADYCZAK,55
WŁOCHOWSKI,55
WOJECH,55
WOJNACH,55
WOŁĄKIEWICZ,55
WOROBIJ,55
WOS,55
WRZYCIEL,55
WSUŁ,55
WYSTUB,55
YARISH,55
YAROSLAVSKYI,55
YEFREMENKO,55
YURKOVSKYI,55
ZABADAŁA,55
ZACHMYC,55
ZAHORSKYI,55
ZARYCZAŃSKI,55
ZAVIALOV,55
ZBIERZCHOWSKI,55
ZDZITOWIECKI,55
ZEMLA,55
ZENG,55
ZGRYZIEWICZ,55
ZGRZENDEK,55
ZHURAUSKI,55
ZHYHADLO,55
ZHYLENKO,55
ZIELAZIŃSKI,55
ZIELKA,55
ZIEWACZ,55
ZIMIRSKI,55
ZROŚLAK,55
ŻMOJDA,55
ŻURADA,55
ŻYDACZEWSKI,55
ADAMICKI,54
AFANASYEU,54
AFTEWICZ,54
AKHVLEDIANI,54
AŁTYN,54
AMBROCH,54
AMROZIŃSKI,54
ANDRZEJASZEK,54
ANTOŚKIEWICZ,54
ANWAR,54
ATLAK,54
AVERIN,54
BAIDIUK,54
BAŁDO,54
BAŁĘCZNY,54
BANCEREK,54
BARODZICH,54
BARTYSKA,54
BASĄG,54
BASENKO,54
BASINSKI,54
BASZCZUK,54
BATURIN,54
BAZYLEWSKI,54
BEJMAN,54
BENEDYKT,54
BEREZIAK,54
BEREZICKI,54
BĘBEŃCA,54
BĘCZYŃSKI,54
BIADASIEWICZ,54
BIGIELMAJER,54
BISZCZUK,54
BLADYCZ,54
BLADZICH,54
BLAUCIK,54
BOBIEC,54
BODUŁA,54
BODZIANOWSKI,54
BOGOŁĘBSKI,54
BOLIUKH,54
BOŁTOWICZ,54
BOTKO,54
BRANC,54
BRENER,54
BRYLKA,54
BRZEZEK,54
BUDRYK,54
BUKAREWICZ,54
BURLACU,54
BYCHENKO,54
BYRSZEL,54
BYSTRON,54
BYTOF,54
CACAJ,54
CAK,54
CAPIŃSKI,54
CEBANU,54
CECKOWSKI,54
CHARCZENKO,54
CHARUSTA,54
CHARYTONOWICZ,54
CHERNETS,54
CHERVONYI,54
CHIŻYŃSKI,54
CHOŁYST,54
CHOMONTEK,54
CHORĄZKI,54
CHRÓSTOWSKI,54
CIACHERA,54
CIEŚLACHOWSKI,54
CIONGWA,54
CITUK,54
CIUĆMAŃSKI,54
CYKMAN,54
CYKOWIAK,54
CZARCZYK,54
CZEPIGA,54
CZEŻYK,54
CZULEWICZ,54
ĆWIRTA,54
DADASHOV,54
DADZIBÓG,54
DECZEWSKI,54
DECZKOWSKI,54
DELESTOWICZ,54
DEMETER,54
DENDERSKI,54
DING,54
DMITROWICZ,54
DOBRYNIN,54
DOŁBNIAK,54
DOMJAN,54
DOVHANYCH,54
DROZDOVSKYI,54
DRWIŁA,54
DRZEWOWSKI,54
DUBAK,54
DUCHALSKI,54
DWORSZCZAK,54
DYMITROWSKI,54
DYRBUSZ,54
DYRDUŁ,54
DYSHKANT,54
DYWELSKI,54
DZHABRAILOV,54
DZIELICKI,54
DZIURKIEWICZ,54
ELIKS,54
EROL,54
ERON,54
FAZAN,54
FECOWICZ,54
FELLER,54
FELTYNOWSKI,54
FERKALUK,54
FETTA,54
FIĄCEK,54
FIDYKA,54
FILIPAU,54
FILL,54
FLITTA,54
FORST,54
FRELA,54
FUDECKI,54
FURDYKOŃ,54
GAJDUS,54
GANIA,54
GARBELA,54
GARBIŃSKI,54
GARDAŚ,54
GARELA,54
GAVRYLENKO,54
GAWRIOŁEK,54
GĄSŁOWSKI,54
GIBERT,54
GIDLEWSKI,54
GIEDO,54
GIERCZUK,54
GINTROWICZ,54
GŁATKI,54
GŁUCHACZKA,54
GNACEK,54
GOCEJNA,54
GOŁĘGOWSKI,54
GONDER,54
GORCZYCZEWSKI,54
GORZECHOWSKI,54
GOŹDZIECKI,54
GÓRNIOCZEK,54
GRAJCZYŃSKI,54
GRAŻEWICZ,54
GREN,54
GRUCHOCIAK,54
GRUDNIEWICZ,54
GRYGIANIEC,54
GRYSZCZUK,54
GUR,54
GUTU,54
GUȚU,54
GUZIEROWICZ,54
HALABA,54
HALBINIAK,54
HALTOF,54
HAMPF,54
HAŃCZEWSKI,54
HARBACHOU,54
HAUPA,54
HEFLIK,54
HEISIG,54
HELWIN,54
HENDRICH,54
HERCKA,54
HERMANOVYCH,54
HLADCHUK,54
HLUSHKOV,54
HOGIEL,54
HOLECKI,54
HOŁOWIAK,54
HONCHARYK,54
HOVORUKHA,54
HRYNDA,54
HUBALA,54
HUDELA,54
ILUKOWICZ,54
JABLONSKI,54
JADWISIEŃCZAK,54
JAGIELLA,54
JALILOV,54
JANCELEWICZ,54
JAROLEWSKI,54
JASTALSKI,54
JASZUK,54
JAWÓR,54
JONA,54
JÓRASZ,54
JÓZEFIOK,54
JUNGER,54
JURZYCA,54
KADLEC,54
KALANDADZE,54
KALICZYŃSKI,54
KALISZYK,54
KALWARSKI,54
KALYNIAK,54
KAŁĘDKIEWICZ,54
KAMEDULSKI,54
KANDZIOR,54
KAPCIO,54
KAPŁANOWSKI,54
KARABULUT,54
KARACZYN,54
KARAKULA,54
KARATAŞ,54
KARTSIVADZE,54
KARWATA,54
KASIEDCZAK,54
KASIETCZUK,54
KASTEK,54
KATOVICH,54
KENDYŚ,54
KĘSKIEWICZ,54
KIERAKOWICZ,54
KIERCZUK,54
KIŻUK,54
KLABA,54
KLABAN,54
KLEWINOWSKI,54
KLUPSZ,54
KŁAPCIŃSKI,54
KŁODKOWSKI,54
KŁONICKI,54
KŁOPOTEK-GŁÓWCZEWSKI,54
KŁÓDKOWSKI,54
KNIAZEVYCH,54
KNOPKIEWICZ,54
KOBYLETSKYI,54
KOCIEŁ,54
KOCZANOWSKI,54
KOLADYŃSKI,54
KOLIMAGA,54
KOŁODNICKI,54
KOMOLKA,54
KONSIK,54
KOPCIAK,54
KOSUBEK,54
KOTUSZEWSKI,54
KOWANDA,54
KRAMARZEWSKI,54
KRASÓWKA,54
KRATKOWSKI,54
KRAWACZYŃSKI,54
KRETSCHMANN,54
KROHN,54
KRYUS,54
KRZYNA,54
KRZYSZTANOWICZ,54
KSIĘSKI,54
KUDASZEWICZ,54
KUKLOK,54
KUKUC,54
KULICZ,54
KUNSZTOWICZ,54
KURZDYM,54
KUSIA,54
KUTERNOGA,54
KUŹ,54
KVASNIUK,54
KWEC,54
LABADZE,54
LABIŚ,54
LAGVILAVA,54
LAKHMAN,54
LANDMESSER,54
LAZORYK,54
LESZMAN,54
LEWNAU,54
LIER,54
LISKIEWICZ,54
LISZCZYK,54
LITWINIENKO,54
LIUBARSKYI,54
LIZINIEWICZ,54
LOSKOT,54
LUBERT,54
LUCHAK,54
LUKAN,54
LUKIIANCHUK,54
LUNIN,54
ŁABENDOWICZ,54
ŁABIGA,54
ŁĄCZYK,54
ŁEZKA,54
ŁĘKARSKI,54
ŁOKIETKO,54
ŁOMIAK,54
ŁOWIECKI,54
ŁUDZEŃ,54
ŁUŚ,54
MACELUCH,54
MACHACZEK,54
MADZIEWICZ,54
MAINCZYK,54
MAJKOWICZ,54
MAKOSIEJ,54
MAKUTYNOWICZ,54
MALIG,54
MALOV,54
MAŁSZYCKI,54
MAMUN,54
MANIK,54
MAO,54
MARACHOWSKI,54
MARCHELAK,54
MARGIEWICZ,54
MARJANOWSKI,54
MARKWANT,54
MARULEWSKI,54
MASELI,54
MASHKOV,54
MASIERA,54
MASLENNIKOV,54
MASTYGA,54
MATŁA,54
MATYSZKIEL,54
MAZELANIK,54
MECHA,54
MEHL,54
MELIKHOV,54
MENC,54
MENDYKOWSKI,54
MESKHI,54
MIAŁKAS,54
MICHAJLUK,54
MIELICKI,54
MIĘDLARZ,54
MIKHNEVICH,54
MIKRUTA,54
MIKULISZYN,54
MILACHOWSKI,54
MIŁOSIERNY,54
MISZUK,54
MITCHELL,54
MOJZYCH,54
MOJŻYSZEK,54
MOLSA,54
MOŁOCZNIK,54
MORCINCZYK,54
MOSKIEWICZ,54
MOSKOVCHUK,54
MOSTOWIAK,54
MOTYCZKA,54
MUDY,54
MYKYTCHUK,54
MYRCZIK,54
NADZIKIEWICZ,54
NAGIEŁ,54
NAGOWSKI,54
NAPIWOCKI,54
NEDILSKYI,54
NERODA,54
NIEDEK,54
NIEDOMAGAŁA,54
NIEMC,54
NIENADOWSKI,54
NIEWADA,54
NIKLAUS,54
NIKODYM,54
NIŻAŁOWSKI,54
NOWAĆ,54
NOWOJSKI,54
NOZDRYN-PŁOTNICKI,54
OBERLE,54
OBERMAN,54
OFIERZYŃSKI,54
OLESZYCKI,54
OLSZEWIK,54
ONUCHOWSKI,54
OPASIK,54
OSENKA,54
OTERSKI,54
OTKA,54
OTTENBREIT,54
PAŁUSZKA,54
PANCZYKOWSKI,54
PANICZEK,54
PASICHNIAK,54
PASTERKIEWICZ,54
PASTRYK,54
PATACZ,54
PATOLA,54
PAWEŁAS,54
PECHCIN,54
PETLOVANYI,54
PIELIŃSKI,54
PINGIELSKI,54
PIWOWARCZUK,54
PIZIOR,54
PLAKSII,54
PLESKACH,54
PŁASKOWICKI,54
PŁUZIŃSKI,54
PODKOWICZ,54
POLEWANY,54
POŁCZYK,54
POMARKIEWICZ,54
POTUCZKO,54
POVOROZNYK,54
PROCELEWSKI,54
PROSKURNIA,54
PRUDKYI,54
PRYHODA,54
PRZASNYSKI,54
PRZEDWOLSKI,54
PRZETAKOWSKI,54
PSZOWSKI,54
PUKROP,54
PUTERKO,54
PYRDEK,54
RADIO,54
RAGIN,54
RAIEVSKYI,54
RAM,54
RAMUTKOWSKI,54
RATUSIŃSKI,54
REBROV,54
REISNER,54
REJMENTOWSKI,54
REMBA,54
REPEROWICZ,54
REPIN,54
RESEL,54
REUTSKYI,54
RĘBAŁA,54
RONEWICZ,54
ROSOKHA,54
ROSZEK,54
ROUBA,54
RÓŻANKOWSKI,54
RYBACHENKO,54
RZEPUS,54
RZĘSIEWICZ,54
SACZEWSKI,54
SADŁAKOWSKI,54
SAŁADYGA,54
SAMBÓR,54
SANIAK,54
SARARA,54
SAVKO,54
SAVOV,54
SĄDECKI,54
SCHEWE,54
SEMENIUTA,54
SENDYKA,54
SERNIAK,54
SERWOŃSKI,54
SETERNUS,54
SHALIMOV,54
SHEVIAKOV,54
SHKURAT,54
SIEKANOWICZ,54
SIEMIENKIEWICZ,54
SINACKI,54
SIWICA,54
SKACHKO,54
SKARBOŃ,54
SKŁADNIKIEWICZ,54
SKONKA,54
SKOPIAK,54
SMAGOWICZ,54
SMILGIN,54
SMUŻNIAK,54
SOLANKI,54
SOLOVYOV,54
SOŁDEK,54
SOŁOWIJ,54
SOMERFELD,54
SOMIN,54
SOPEK,54
SOPILNIAK,54
SOSNOWIEC,54
SPIRALSKI,54
STACHULAK,54
STANKA,54
STASENKO,54
STERCUŁA,54
STOCHNIAŁ,54
STRASIŃSKI,54
STRATULAT,54
STRUSIEWICZ,54
STRZELSKI,54
SULIBORSKI,54
SUSZYNA,54
SWATKOWSKI,54
SZAFARA,54
SZAJBEL,54
SZANTULA,54
SZAROWOLEC,54
SZATURSKI,54
SZCZAPIŃSKI,54
SZCZEKAŁA,54
SZCZEKLIK,54
SZCZERBANIEWICZ,54
SZMIST,54
SZMITKOWSKI,54
SZNEK,54
SZTAJNER,54
SZTANKA,54
SZUDARSKI,54
SZYJER,54
SZYKUT,54
SZYNGWELSKI,54
ŚCIEŃSKI,54
ŚCIGAJŁO,54
ŚLEDZIOWSKI,54
ŚLIWIOK,54
ŚNIEŻAWSKI,54
ŚRUTOWSKI,54
ŚWIEKATOWSKI,54
ŚWIERZAWSKI,54
TADEUSZAK,54
TARANIUK,54
TASZYCKI,54
TELUK,54
TOLKACH,54
TOMAK,54
TOMCZYKIEWICZ,54
TOMIAŁOJĆ,54
TOMIN,54
TREMBICKI,54
TRISHCHUK,54
TROFIMENKO,54
TROIŃSKI,54
TROT,54
TRZOSOWSKI,54
TSYHANIUK,54
TUCZKOWSKI,54
TUJAK,54
TUMULKA,54
TURGUNOV,54
UCIESZYŃSKI,54
UFEL,54
UJWARY,54
URMANOWSKI,54
USIDUS,54
UTRACIK,54
VAKULICH,54
VALIHURA,54
VERSHYNIN,54
VOINALOVYCH,54
VOLCHENKO,54
WACHT,54
WALERIAŃSKI,54
WALOSCZYK,54
WANDELT,54
WARDIN,54
WARMUSZ,54
WARZESZKA,54
WASIEŃKO,54
WAWRZKO,54
WECKWERTH,54
WEIGEL,54
WENDORFF,54
WEREMIŃSKI,54
WĘGRODZKI,54
WIELECKI,54
WIERSZEWSKI,54
WIKLOWSKI,54
WINCIERZ,54
WINER,54
WINK,54
WITASEK,54
WŁADEK,54
WODZIKOWSKI,54
WOJTALCZYK,54
WOLANICKI,54
WOLLNIK,54
WOLTMAN,54
WOŁĄSEWICZ,54
WOŁOCHOWICZ,54
WOSICKI,54
WRZECIONEK,54
WSOŁEK,54
WUDECKI,54
WYGLENDA,54
WYREMBSKI,54
YAO,54
YATSURA,54
YUZVA,54
ZACHOSZCZ,54
ZALESIAK,54
ZAMŁYNNY,54
ZATORA,54
ZAVOROTNYI,54
ZAWARTKO,54
ZAWIRSKI,54
ZBROWSKI,54
ZENDER,54
ZGUDZIAK,54
ZHARKO,54
ZHMUD,54
ZHUPNYK,54
ZIENTKIEWICZ,54
ZŁOŚNIK,54
ZUZEWICZ,54
ZWADŁO,54
ŻAWORONEK,54
ŻMUJDZIN,54
ŻURKO,54
ŻUWAŁA,54
ŻYWICZYŃSKI,54
ABLEWICZ,53
ADRYAŃCZYK,53
AMERNIK,53
AMIRI,53
ANCHIM,53
ANDRUSZAK,53
AREND,53
BABCHUK,53
BABINSKYI,53
BAJCZYK,53
BAJDOR,53
BAJERLEIN,53
BAKALAREK,53
BALUKH,53
BANDELAK,53
BANDOS,53
BARCKI,53
BARDAKOV,53
BASZCZEWSKI,53
BĄCZAR,53
BECHCICKI,53
BEJMOWICZ,53
BELAVUS,53
BENCAL,53
BERDYCH,53
BERTHOLD,53
BEZRUKOV,53
BĘCŁAWSKI,53
BIAŁOWICZ,53
BIERBASZ,53
BILANT,53
BILBIN,53
BILICH,53
BINIASZEWSKI,53
BIODROWICZ,53
BIRUT,53
BLAŃDA,53
BŁEŃSKI,53
BOCHAŃSKI,53
BOKOV,53
BOŁDOWSKI,53
BORODO,53
BOSTAN,53
BÓGDAŁ,53
BRABAŃSKI,53
BRASŁAWSKI,53
BRNIAK,53
BROKA,53
BROSS,53
BRYŁOWSKI,53
BUCHNAT,53
BUDAS,53
BUKOWIAN,53
BULEWICZ,53
BURBO,53
BURMER,53
BUSK,53
BŹDZIAK,53
CEBEŃKO,53
CEBULARZ,53
CESZKE,53
CHAREMSKI,53
CHARYGA,53
CHEMPEREK,53
CHICHŁOWSKI,53
CHRUSTOWICZ,53
CHUNG,53
CHWIEŚKO,53
CHWYĆ,53
CHYMKOWSKI,53
CIĄGWA,53
CIEKALSKI,53
CINIEWSKI,53
CIODYK,53
CIŚLIK,53
CIURLIK,53
COŁTA,53
COVALI,53
CUGLOWSKI,53
CYBORAN,53
CYMOREK,53
CYPRIAN,53
CYRYL,53
CZARCIŃSKI,53
CZUPICH,53
CZUSZ,53
ĆWIAN,53
DALBIAK,53
DAMCZYK,53
DANKIV,53
DAWIDZIŃSKI,53
DE VRIES,53
DEKIER,53
DERII,53
DĘTKOŚ,53
DOBRSKI,53
DOBUSH,53
DOJLIDO,53
DOMSZY,53
DORABIALSKI,53
DOVGAN,53
DRATNAL,53
DROBCZYK,53
DROZDIUK,53
DRUŻBIAK,53
DUBANOWICZ,53
DUBOV,53
DURSUN,53
DYPA,53
DZEDZYK,53
DZIAMAŁEK,53
DZIAMECKI,53
DZIEMITKO,53
DZIUPIŃSKI,53
EISMONT,53
EKONOMIUK,53
FĄDERSKI,53
FEDARUK,53
FEDERAK,53
FERSZ,53
FIDRYSIAK,53
FIECH,53
FINGER,53
FLASZCZYŃSKI,53
FOJ,53
FOJTUCH,53
FRANIUK,53
FREDO,53
FRITZA,53
FUCZYŁO,53
FUTRZYŃSKI,53
GAGATKO,53
GALEC,53
GALOWY,53
GARAEV,53
GARNIEC,53
GDESZ,53
GDYNIA,53
